[3184, 2737, 2782, 2586, 2637, 2674, 2526, 2595, 2779, 2464, 2485, 2472, 2561, 2368, 2164, 2105, 2137, 2186, 1999, 1774, 1953, 1868, 1972, 1549, 1656, 1515, 1817, 1390, 1132, 1166, 1551, 1169, 1062, 1279, 1065, 1073, 946, 782, 746, 835, 675, 645, 497, 472, 447, 453, 334, 285, 411, 291, 277, 210, 117, 77, 52, 30, 35, 30, 8, 25, 18, 1, 1, 1, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0],[3186, 2651, 2802, 2715, 2975, 2479, 2724, 2647, 2640, 2446, 2525, 2730, 2303, 2384, 2158, 1850, 1950, 2145, 1956, 1853, 1756, 1721, 1411, 1385, 1525, 1540, 1582, 1569, 1586, 1356, 1370, 1377, 1076, 1334, 958, 1011, 1062, 1033, 881, 872, 713, 742, 691, 519, 394, 325, 329, 203, 352, 238, 193, 177, 129, 87, 98, 49, 39, 40, 57, 24, 21, 15, 12, 14, 2, 8, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[3362, 2866, 2952, 2529, 2566, 2447, 2530, 2483, 2628, 2836, 2684, 2631, 2388, 2444, 2076, 2154, 1999, 2126, 2208, 2096, 2498, 1777, 2063, 1796, 1544, 1848, 1757, 1804, 1610, 1381, 1405, 1446, 1376, 1165, 1037, 1098, 892, 759, 620, 528, 542, 553, 499, 366, 381, 457, 313, 305, 246, 190, 132, 154, 117, 64, 55, 26, 26, 33, 33, 15, 8, 9, 0, 7, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0],[3330, 2781, 2916, 2519, 2720, 2764, 2520, 2574, 2459, 2826, 2726, 2501, 2259, 2447, 2109, 2238, 2423, 1984, 2145, 2006, 1834, 2300, 1893, 1764, 1819, 1792, 1592, 1695, 1656, 1117, 1405, 1091, 979, 918, 940, 1037, 912, 843, 596, 665, 493, 364, 418, 346, 377, 435, 256, 164, 223, 147, 172, 135, 111, 75, 72, 40, 38, 21, 29, 27, 35, 24, 7, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0],[3117, 2821, 2707, 2843, 2717, 2503, 2406, 2345, 2739, 2485, 2269, 2507, 2272, 2490, 2514, 2082, 1989, 2310, 2224, 1810, 1780, 1738, 1766, 1728, 1834, 1765, 1284, 1306, 1274, 1214, 1282, 1272, 1222, 1153, 1047, 1063, 869, 845, 705, 473, 473, 498, 559, 566, 524, 487, 350, 327, 284, 209, 207, 155, 90, 90, 72, 46, 39, 43, 40, 27, 37, 9, 1, 7, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0],[3072, 2546, 2674, 2753, 2892, 2555, 2744, 2737, 2512, 2312, 2189, 2161, 2580, 2295, 2466, 2060, 2017, 2285, 1940, 2057, 1935, 1875, 1679, 1395, 1589, 1715, 1510, 1391, 1345, 1215, 1247, 1488, 1335, 1139, 993, 1191, 1082, 918, 918, 778, 943, 659, 558, 519, 354, 378, 533, 364, 356, 273, 145, 117, 132, 90, 96, 52, 81, 29, 28, 4, 8, 13, 3, 3, 1, 0, 2, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0],[3206, 2889, 3114, 2812, 2812, 2360, 2389, 2957, 2318, 2400, 2603, 2442, 2643, 2501, 2383, 2222, 2135, 2110, 2111, 2081, 2043, 1962, 2017, 1714, 1656, 1297, 1748, 1588, 1533, 1548, 1394, 1305, 1261, 1187, 1422, 1161, 1063, 1140, 824, 801, 700, 592, 838, 448, 415, 452, 488, 381, 270, 229, 216, 194, 138, 144, 60, 52, 80, 37, 29, 14, 4, 13, 11, 8, 5, 6, 4, 4, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0],[3560, 2956, 2702, 2630, 2549, 2418, 2638, 2614, 2280, 2465, 2260, 2122, 2549, 2235, 2658, 2712, 2333, 2052, 1923, 1688, 1790, 1831, 1524, 1925, 1577, 1418, 1300, 1420, 1259, 1379, 1309, 1092, 1386, 1057, 1140, 952, 992, 706, 749, 582, 756, 533, 521, 546, 279, 272, 277, 191, 257, 270, 193, 121, 166, 164, 115, 83, 41, 29, 47, 9, 21, 6, 13, 4, 2, 1, 0, 0, 6, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1],[3407, 3014, 2941, 2816, 2800, 2459, 2511, 2523, 2458, 2501, 2059, 2440, 2352, 2465, 2115, 2135, 1945, 2024, 2027, 1957, 2428, 2299, 2036, 1845, 1888, 1896, 1610, 1591, 1539, 1404, 1337, 1386, 1246, 1300, 1199, 891, 925, 935, 873, 544, 607, 666, 624, 425, 531, 495, 443, 295, 291, 241, 134, 150, 90, 84, 68, 45, 23, 70, 29, 19, 27, 3, 8, 3, 1, 3, 0, 1, 0, 1, 3, 1, 0, 2, 2, 4, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[3492, 2945, 2634, 2784, 2398, 2331, 2562, 2582, 2678, 2468, 2407, 2287, 2521, 2063, 2125, 1890, 1853, 2044, 1928, 1875, 1642, 2036, 1792, 1690, 1635, 1516, 1364, 1273, 1353, 1300, 1062, 1308, 1502, 1239, 1101, 1169, 1266, 881, 777, 837, 859, 702, 652, 766, 594, 444, 427, 228, 279, 195, 185, 143, 104, 60, 43, 33, 36, 14, 8, 21, 2, 1, 8, 1, 1, 1, 5, 1, 1, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[-0.0592, -0.0868, -0.0896, -0.1312, -0.14, -0.1368, -0.1172, -0.1304, -0.13, -0.1556, -0.152, -0.1596, -0.1436, -0.1516, -0.1696, -0.184, -0.1816, -0.1844, -0.1964, -0.212, -0.1992, -0.2176, -0.1948, -0.23, -0.2364, -0.2624, -0.2436, -0.29, -0.3304, -0.3232, -0.306, -0.3276, -0.3612, -0.3524, -0.36, -0.3736, -0.4084, -0.4344, -0.4536, -0.4464, -0.4888, -0.5072, -0.5108, -0.5124, -0.5364, -0.552, -0.6008, -0.5992, -0.6208, -0.66, -0.6528, -0.7072, -0.8, -0.856, -0.894, -0.9716, -1.0096, -1.0508, -1.1004, -1.1304, -1.1884, -1.242, -1.2612, -1.3244, -1.3848, -1.4396, -1.4684, -1.5004, -1.5444, -1.56, -1.5756, -1.6052, -1.6228, -1.6416, -1.6656, -1.6912, -1.7064, -1.7132, -1.7216, -1.726, -1.7368, -1.7472, -1.7564, -1.7656, -1.7724, -1.778, -1.7796, -1.7872, -1.7948, -1.8012, -1.8068, -1.8096, -1.814, -1.8172, -1.8192, -1.8232, -1.8244, -1.826, -1.8276, -1.832],[-0.0308, -0.1116, -0.1308, -0.1092, -0.0824, -0.1196, -0.1216, -0.138, -0.1276, -0.1304, -0.1244, -0.1312, -0.1744, -0.1688, -0.17, -0.1908, -0.2008, -0.1952, -0.2184, -0.214, -0.224, -0.2364, -0.28, -0.2732, -0.2732, -0.2816, -0.2608, -0.2692, -0.2708, -0.3184, -0.3184, -0.3148, -0.3196, -0.3308, -0.3768, -0.388, -0.4096, -0.402, -0.4004, -0.4156, -0.4528, -0.4776, -0.4744, -0.534, -0.5816, -0.6084, -0.6116, -0.6316, -0.626, -0.6568, -0.7076, -0.7596, -0.7992, -0.842, -0.894, -0.9188, -0.9476, -0.9672, -1.0108, -1.0588, -1.1152, -1.1872, -1.2648, -1.356, -1.402, -1.4252, -1.442, -1.4968, -1.534, -1.5816, -1.612, -1.6284, -1.6556, -1.6796, -1.6984, -1.7152, -1.724, -1.7292, -1.7408, -1.7512, -1.7556, -1.762, -1.7704, -1.778, -1.782, -1.7888, -1.7924, -1.7972, -1.7992, -1.8024, -1.804, -1.8096, -1.8136, -1.8188, -1.8216, -1.826, -1.8272, -1.8288, -1.8328, -1.8336],[-0.034, -0.1064, -0.0996, -0.1308, -0.1264, -0.1256, -0.1484, -0.1252, -0.1336, -0.1204, -0.1356, -0.1408, -0.1368, -0.1468, -0.1724, -0.1532, -0.166, -0.1856, -0.184, -0.192, -0.166, -0.2192, -0.2192, -0.2176, -0.2508, -0.26, -0.2432, -0.2392, -0.2644, -0.306, -0.3032, -0.3104, -0.3404, -0.3472, -0.3692, -0.3796, -0.4, -0.4664, -0.484, -0.502, -0.5, -0.5112, -0.5228, -0.554, -0.5612, -0.564, -0.6216, -0.6472, -0.6832, -0.7144, -0.7216, -0.7632, -0.8224, -0.8336, -0.9, -0.9924, -1.018, -1.0396, -1.0704, -1.1212, -1.1448, -1.1936, -1.2476, -1.3048, -1.3448, -1.3872, -1.4104, -1.456, -1.4976, -1.5224, -1.542, -1.5776, -1.6068, -1.6368, -1.6484, -1.6652, -1.6812, -1.6988, -1.708, -1.7236, -1.734, -1.7488, -1.7516, -1.7608, -1.764, -1.7708, -1.7816, -1.7828, -1.7888, -1.796, -1.798, -1.802, -1.8048, -1.8092, -1.8112, -1.8156, -1.8204, -1.8216, -1.8232, -1.8268],[-0.0364, -0.0916, -0.1064, -0.1392, -0.1152, -0.1168, -0.1504, -0.1228, -0.1388, -0.1052, -0.1324, -0.1448, -0.168, -0.1572, -0.1856, -0.192, -0.1788, -0.2024, -0.1968, -0.2008, -0.2, -0.18, -0.2148, -0.2392, -0.2392, -0.23, -0.2856, -0.2652, -0.2732, -0.32, -0.3108, -0.3156, -0.372, -0.3716, -0.3836, -0.4048, -0.4292, -0.4372, -0.4704, -0.4824, -0.5428, -0.5756, -0.5612, -0.576, -0.5984, -0.5948, -0.65, -0.6584, -0.662, -0.7056, -0.7056, -0.7744, -0.792, -0.8696, -0.9, -0.9416, -0.9636, -0.9936, -0.9904, -1.0136, -1.0632, -1.0996, -1.2088, -1.2948, -1.346, -1.4172, -1.4772, -1.4976, -1.5172, -1.5496, -1.5732, -1.6112, -1.6388, -1.6576, -1.666, -1.688, -1.7068, -1.7136, -1.7276, -1.7404, -1.7472, -1.7536, -1.7624, -1.7688, -1.77, -1.7776, -1.7852, -1.7876, -1.7936, -1.796, -1.8008, -1.804, -1.8056, -1.808, -1.8104, -1.8124, -1.8132, -1.8164, -1.818, -1.82],[-0.0508, -0.1092, -0.106, -0.1152, -0.12, -0.1356, -0.1368, -0.1332, -0.1196, -0.1328, -0.1472, -0.1596, -0.1596, -0.1608, -0.1428, -0.1612, -0.1896, -0.1876, -0.1936, -0.2288, -0.2304, -0.2288, -0.2392, -0.2564, -0.248, -0.2364, -0.29, -0.3004, -0.31, -0.336, -0.3148, -0.3384, -0.3408, -0.3316, -0.368, -0.3556, -0.428, -0.422, -0.4504, -0.4872, -0.4904, -0.4812, -0.5168, -0.5288, -0.516, -0.556, -0.6032, -0.6248, -0.6512, -0.6988, -0.7268, -0.73, -0.8084, -0.8192, -0.8752, -0.9108, -0.9096, -0.9628, -1.006, -1.03, -1.1144, -1.1644, -1.2212, -1.2832, -1.3604, -1.396, -1.4392, -1.464, -1.4956, -1.5312, -1.5648, -1.6144, -1.6372, -1.668, -1.6896, -1.6976, -1.7144, -1.7284, -1.7352, -1.7524, -1.7536, -1.7644, -1.7728, -1.7756, -1.7772, -1.78, -1.784, -1.7888, -1.7912, -1.7916, -1.7988, -1.8048, -1.8088, -1.8116, -1.8148, -1.8184, -1.8232, -1.8232, -1.8252, -1.8276],[-0.06, -0.108, -0.1236, -0.1136, -0.104, -0.1372, -0.1276, -0.1124, -0.126, -0.136, -0.1532, -0.1752, -0.1356, -0.1352, -0.1376, -0.1772, -0.1812, -0.1976, -0.2184, -0.1992, -0.2388, -0.2136, -0.2432, -0.2712, -0.2632, -0.2384, -0.2584, -0.3028, -0.32, -0.3252, -0.3056, -0.3172, -0.3328, -0.3484, -0.3588, -0.3492, -0.3976, -0.3668, -0.3924, -0.4236, -0.4148, -0.4604, -0.5236, -0.5504, -0.5528, -0.5864, -0.5856, -0.6344, -0.6384, -0.6732, -0.6988, -0.7656, -0.7984, -0.8632, -0.9004, -0.908, -0.9408, -1.0188, -1.0836, -1.1688, -1.2076, -1.242, -1.2952, -1.3492, -1.3868, -1.4344, -1.466, -1.4988, -1.5112, -1.5356, -1.5712, -1.598, -1.608, -1.6292, -1.6584, -1.6808, -1.7036, -1.7224, -1.728, -1.7336, -1.742, -1.7536, -1.7564, -1.7672, -1.774, -1.7808, -1.7864, -1.7916, -1.8, -1.8036, -1.8068, -1.8104, -1.8124, -1.816, -1.8188, -1.822, -1.8236, -1.8272, -1.8312, -1.8336],[-0.0552, -0.0828, -0.0776, -0.0976, -0.1, -0.1416, -0.1416, -0.1132, -0.1472, -0.152, -0.1416, -0.1596, -0.1344, -0.1472, -0.1612, -0.15, -0.1916, -0.1784, -0.1936, -0.1956, -0.1908, -0.1964, -0.2164, -0.248, -0.2504, -0.3, -0.2552, -0.28, -0.282, -0.2804, -0.3188, -0.3264, -0.3436, -0.3184, -0.312, -0.3352, -0.3436, -0.3604, -0.4236, -0.4288, -0.4592, -0.474, -0.4612, -0.5276, -0.5764, -0.5688, -0.5496, -0.6028, -0.6604, -0.6448, -0.754, -0.7664, -0.7928, -0.8472, -0.908, -0.9908, -1.0004, -1.0244, -1.0724, -1.1012, -1.148, -1.1624, -1.1852, -1.1972, -1.2364, -1.3252, -1.3832, -1.4424, -1.4504, -1.492, -1.5296, -1.5592, -1.5928, -1.6228, -1.6408, -1.6652, -1.6832, -1.6964, -1.71, -1.722, -1.7328, -1.7448, -1.7516, -1.7576, -1.7612, -1.7688, -1.7764, -1.7832, -1.7908, -1.7968, -1.7992, -1.8028, -1.8068, -1.81, -1.8128, -1.8148, -1.8184, -1.8192, -1.8216, -1.8228],[-0.0212, -0.082, -0.1096, -0.1236, -0.1176, -0.1252, -0.1348, -0.1344, -0.158, -0.1408, -0.1404, -0.1792, -0.1472, -0.1496, -0.1356, -0.1388, -0.1836, -0.1872, -0.2076, -0.2324, -0.2384, -0.2424, -0.2424, -0.2364, -0.2704, -0.2844, -0.2936, -0.2928, -0.3084, -0.314, -0.3176, -0.3652, -0.3592, -0.3516, -0.3512, -0.3996, -0.4144, -0.424, -0.4372, -0.4836, -0.4784, -0.4968, -0.5152, -0.5288, -0.584, -0.622, -0.6424, -0.668, -0.6752, -0.6584, -0.7, -0.7332, -0.7624, -0.778, -0.8144, -0.856, -0.9464, -1.0212, -1.0292, -1.0904, -1.1724, -1.1768, -1.2316, -1.282, -1.3116, -1.3692, -1.3948, -1.4116, -1.4468, -1.4736, -1.5192, -1.5556, -1.5872, -1.6016, -1.6232, -1.6416, -1.6532, -1.658, -1.6828, -1.6912, -1.6904, -1.7064, -1.7132, -1.7264, -1.7328, -1.7404, -1.7472, -1.7568, -1.7636, -1.7704, -1.7752, -1.7776, -1.7808, -1.786, -1.79, -1.7996, -1.8044, -1.808, -1.8128, -1.8164],[-0.054, -0.0816, -0.0952, -0.112, -0.0964, -0.13, -0.1184, -0.1284, -0.1252, -0.148, -0.156, -0.1484, -0.1436, -0.146, -0.1704, -0.1728, -0.1984, -0.1848, -0.2184, -0.1924, -0.1644, -0.1676, -0.216, -0.224, -0.218, -0.246, -0.2628, -0.278, -0.28, -0.2864, -0.3032, -0.2984, -0.3016, -0.3088, -0.3556, -0.392, -0.4068, -0.404, -0.408, -0.4684, -0.4864, -0.5068, -0.5244, -0.5588, -0.526, -0.5664, -0.5612, -0.602, -0.6336, -0.684, -0.7428, -0.7944, -0.8456, -0.8968, -0.9296, -0.9524, -0.9804, -0.986, -1.0292, -1.0864, -1.1296, -1.2224, -1.2404, -1.2704, -1.3324, -1.37, -1.4012, -1.4432, -1.4888, -1.5168, -1.5208, -1.5532, -1.58, -1.6008, -1.6408, -1.6628, -1.6712, -1.6872, -1.6956, -1.7052, -1.7172, -1.7252, -1.7372, -1.7456, -1.7516, -1.7584, -1.7672, -1.7736, -1.7792, -1.7848, -1.7904, -1.792, -1.7936, -1.7972, -1.802, -1.8088, -1.812, -1.8156, -1.8176, -1.822],[-0.0156, -0.1104, -0.1304, -0.0984, -0.1224, -0.126, -0.1272, -0.1172, -0.1188, -0.1396, -0.1464, -0.144, -0.1548, -0.1828, -0.172, -0.2196, -0.1988, -0.212, -0.2096, -0.2184, -0.2464, -0.234, -0.2528, -0.2708, -0.268, -0.2732, -0.2888, -0.3004, -0.3124, -0.3256, -0.3356, -0.3188, -0.3, -0.3196, -0.3576, -0.3476, -0.3616, -0.3936, -0.4272, -0.4332, -0.4372, -0.4336, -0.4532, -0.4636, -0.506, -0.5396, -0.556, -0.6312, -0.6776, -0.7332, -0.7268, -0.7568, -0.848, -0.8916, -0.9376, -1.004, -1.0428, -1.0468, -1.0836, -1.1132, -1.182, -1.2172, -1.27, -1.3252, -1.3612, -1.404, -1.4168, -1.4556, -1.494, -1.5296, -1.5712, -1.5864, -1.6136, -1.6284, -1.6492, -1.6576, -1.6708, -1.6716, -1.678, -1.686, -1.7076, -1.72, -1.7272, -1.7348, -1.7392, -1.746, -1.7504, -1.7576, -1.7668, -1.7716, -1.7728, -1.7772, -1.7828, -1.7868, -1.7896, -1.7952, -1.8004, -1.8036, -1.806, -1.8092]
