1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,25,30,35,45,50,51,55,60,65,70,75,80,85,90,95,99
-2.0,-2.0,-1.9846800000000002,-1.95152,-1.8948,-1.9216000000000002,-1.8143999999999998,-1.7622400000000003,-1.6823200000000003,-1.66096,-1.56896,-1.52996,-1.4868400000000002,-1.3892799999999998,-1.3891200000000001,-1.30008,-1.24576,-1.2624400000000002,-1.1747599999999998,-1.1622800000000002,-1.02176,-0.88156,-0.8003199999999999,-0.66168,-0.6160000000000001,-0.59896,-0.57724,-0.55248,-0.5045999999999999,-0.47484000000000004,-0.43816000000000005,-0.42412,-0.38228,-0.3787999999999999,-0.35203999999999996,-0.32615999999999995
0.0,0.0,0.37264426519672295,1.2572723613965968,2.141647602039163,1.074394631797303,2.582653530037354,1.8633111125000639,1.6367744973784586,1.5867503277849757,1.393886372144618,1.3087688297996913,1.2375770099288554,1.126198882633613,1.1357635614312689,1.0430626985621934,1.000534513124959,1.0106951441474046,0.9408864027582832,0.9263292726252665,0.8268858278157133,0.74057894924166,0.6830710355941426,0.5814464800399824,0.5570941933651128,0.5379202346939742,0.5197727500515431,0.4993001096870876,0.4630102703229049,0.43851017241593526,0.4056781102834372,0.39462472311689817,0.36315881266194305,0.3565575275641869,0.34350761524006196,0.3178938414936242
