0.1,0.0892,-0.01684,-0.0688,-0.09372,-0.10404,-0.1048,-0.04908
0.1030722406522087,0.0328,-0.060519999999999984,-0.09324,-0.10500000000000001,-0.09988,-0.09908,-0.09056
0.10623886793066822,-0.00112,-0.09572,-0.10852000000000002,-0.11312,-0.09867999999999999,-0.10472000000000001,-0.10559999999999999
0.10950278161968055,-0.01996,-0.09616,-0.11544000000000001,-0.10800000000000001,-0.10523999999999997,-0.10932000000000001,-0.11572
0.11286697059189968,-0.032799999999999996,-0.10388000000000001,-0.10848,-0.10863999999999999,-0.1146,-0.11788000000000001,-0.11639999999999999
0.11633451554534047,-0.04688,-0.11324000000000001,-0.11052000000000002,-0.11391999999999998,-0.11903999999999999,-0.11856,-0.11199999999999999
0.11990859182447446,-0.059999999999999984,-0.11779999999999999,-0.12043999999999999,-0.11860000000000001,-0.12196,-0.12544000000000002,-0.11376
0.12359247232799697,-0.07440000000000001,-0.11932000000000002,-0.1242,-0.12675999999999998,-0.12356000000000003,-0.13672,-0.1286
0.1273895305059275,-0.08031999999999999,-0.12172000000000001,-0.12392,-0.13064,-0.12664000000000003,-0.12508,-0.12872
0.13130324344878838,-0.09275999999999998,-0.11864000000000001,-0.12551999999999996,-0.13432,-0.13248,-0.12420000000000002,-0.13004000000000002
0.13533719507169062,-0.10288000000000001,-0.13344,-0.13740000000000002,-0.13763999999999998,-0.13699999999999998,-0.12988000000000002,-0.13911999999999997
0.1394950793962421,-0.11044000000000001,-0.14328000000000002,-0.14420000000000002,-0.13924000000000003,-0.14628000000000002,-0.14052000000000003,-0.13540000000000002
0.14378070393328424,-0.11576000000000002,-0.14184,-0.15388000000000002,-0.14624,-0.1508,-0.14116,-0.13928000000000001
0.14819799316955445,-0.11743999999999999,-0.15263999999999997,-0.14300000000000002,-0.14107999999999998,-0.1452,-0.15195999999999998,-0.14920000000000003
0.15275099216146698,-0.12347999999999999,-0.15096,-0.15955999999999998,-0.15044,-0.15656,-0.15455999999999998,-0.16116000000000003
0.15744387023930367,-0.13,-0.15404,-0.1608,-0.15955999999999998,-0.15548,-0.16155999999999998,-0.15375999999999998
0.16228092482520629,-0.13748,-0.1616,-0.17312,-0.16672,-0.15772000000000003,-0.16184,-0.16407999999999998
0.16726658536846653,-0.1392,-0.16655999999999999,-0.16576,-0.16924,-0.17107999999999995,-0.17228,-0.16244
0.17240541740171791,-0.15008000000000002,-0.17040000000000002,-0.17436000000000001,-0.18008,-0.18048000000000003,-0.17371999999999999,-0.16764
0.1777021267217436,-0.15808,-0.17148,-0.19035999999999997,-0.18276000000000003,-0.17708000000000002,-0.18556,-0.18016
0.18316156369872838,-0.16531999999999997,-0.18216,-0.19616,-0.17848,-0.18636,-0.17940000000000003,-0.18528000000000003
0.18878872771790187,-0.17032,-0.19148,-0.19476,-0.18972,-0.18508,-0.18524,-0.19444
0.19458877175763883,-0.17556,-0.18356,-0.19419999999999998,-0.19812000000000002,-0.19576000000000002,-0.1896,-0.20007999999999998
0.20056700710821065,-0.18344,-0.19548000000000001,-0.20572,-0.20564,-0.20328,-0.2042,-0.20895999999999998
0.2067289082355074,-0.18652000000000002,-0.20407999999999998,-0.21336000000000005,-0.21516000000000002,-0.20268000000000003,-0.2144,-0.213
0.21308011779418592,-0.1954,-0.21419999999999995,-0.21732,-0.22068000000000004,-0.21352,-0.21264,-0.21892
0.21962645179483306,-0.20448,-0.21155999999999997,-0.21856,-0.22232,-0.22760000000000002,-0.22252,-0.21680000000000002
0.22637390492987747,-0.21067999999999998,-0.21932000000000001,-0.23524000000000003,-0.23476,-0.22888000000000003,-0.22415999999999997,-0.23136
0.23332865606312547,-0.21572,-0.22152,-0.24212000000000003,-0.24580000000000002,-0.23223999999999995,-0.24156,-0.23768000000000003
0.24049707388794903,-0.22271999999999997,-0.23972000000000002,-0.2492,-0.25251999999999997,-0.24704,-0.24312,-0.23659999999999998
