0.1,0.15568,-0.0132,-0.07028,-0.095,-0.10012000000000001,-0.0968
0.1030722406522087,0.08827999999999998,-0.06811999999999999,-0.09972,-0.1062,-0.10823999999999998,-0.10884
0.10623886793066822,0.03752,-0.08548,-0.11012,-0.11276,-0.10592000000000001,-0.10796000000000001
0.10950278161968055,0.0002799999999999997,-0.10092000000000001,-0.11040000000000003,-0.10568,-0.10496000000000001,-0.1102
0.11286697059189968,-0.027840000000000004,-0.11656,-0.10512000000000002,-0.11323999999999998,-0.11712,-0.11699999999999999
0.11633451554534047,-0.050039999999999994,-0.11652,-0.11664,-0.11752,-0.12012,-0.12052
0.11990859182447446,-0.06388,-0.11903999999999999,-0.13328,-0.11272,-0.11796,-0.12876
0.12359247232799697,-0.07164,-0.13163999999999998,-0.128,-0.12571999999999997,-0.12236,-0.12620000000000003
0.1273895305059275,-0.08564,-0.1266,-0.1256,-0.12464,-0.12092,-0.12584
0.13130324344878838,-0.09664,-0.13635999999999998,-0.13252000000000003,-0.13340000000000002,-0.13191999999999998,-0.13664
0.13533719507169062,-0.10736000000000001,-0.13040000000000002,-0.1372,-0.13455999999999999,-0.14148,-0.1298
0.1394950793962421,-0.11359999999999999,-0.13808,-0.14100000000000004,-0.13852,-0.1446,-0.13852
0.14378070393328424,-0.11963999999999997,-0.14148,-0.14204,-0.14428000000000002,-0.14231999999999997,-0.14008
0.14819799316955445,-0.12904,-0.14488,-0.15052000000000001,-0.1504,-0.15184000000000003,-0.1482
0.15275099216146698,-0.13235999999999998,-0.14856,-0.15319999999999998,-0.15624,-0.15780000000000002,-0.16128
0.15744387023930367,-0.13676000000000002,-0.15528,-0.15328,-0.16387999999999997,-0.15456,-0.16164
0.16228092482520629,-0.14244000000000004,-0.16692000000000004,-0.16912,-0.15960000000000002,-0.16215999999999997,-0.16088000000000002
0.16726658536846653,-0.15052000000000001,-0.16992,-0.17176,-0.15996,-0.16176000000000001,-0.17035999999999998
0.17240541740171791,-0.15904000000000001,-0.17115999999999998,-0.18016000000000001,-0.17704000000000003,-0.17644,-0.18116000000000002
0.1777021267217436,-0.15648,-0.17608000000000001,-0.18036,-0.18312,-0.18031999999999998,-0.18772000000000003
0.18316156369872838,-0.16304000000000002,-0.17980000000000002,-0.18288000000000001,-0.18724,-0.19792,-0.19368000000000002
0.18878872771790187,-0.16815999999999998,-0.18764,-0.18983999999999998,-0.18163999999999997,-0.19056,-0.18296
0.19458877175763883,-0.17568,-0.19280000000000003,-0.20099999999999998,-0.19256,-0.20372000000000004,-0.20152
0.20056700710821065,-0.17764,-0.20908,-0.20964,-0.21015999999999999,-0.20572000000000004,-0.19736
0.2067289082355074,-0.18376,-0.21656,-0.20168,-0.21088,-0.20688,-0.21116000000000001
0.21308011779418592,-0.193,-0.21848,-0.21788,-0.21492,-0.21488000000000002,-0.21456
0.21962645179483306,-0.19784000000000002,-0.21536,-0.22840000000000002,-0.22391999999999998,-0.21984000000000004,-0.22944
