-0.1052,-0.0928,-0.1032,-0.1324,-0.112,-0.1344,-0.11,-0.1312,-0.164,-0.1516,-0.1468,-0.1364,-0.1392,-0.1528,-0.1656,-0.1648,-0.1604,-0.178,-0.2096,-0.2064,-0.2176,-0.2128,-0.23,-0.2136,-0.2476,-0.2764,-0.2604,-0.292,-0.3224,-0.29,-0.3368,-0.3192,-0.3652,-0.3684,-0.3564,-0.3756,-0.3988,-0.4264,-0.4524,-0.466,-0.4912,-0.5116,-0.5528,-0.5672,-0.5828,-0.6144,-0.6348,-0.644,-0.716,-0.7508,-0.7656,-0.8296,-0.8828,-0.91,-0.9896,-1.0264,-1.0984,-1.158,-1.2216,-1.2984,-1.3816,-1.4792,-1.5072,-1.5716,-1.6432,-1.6712,-1.7396,-1.7392,-1.7796,-1.8052,-1.8264,-1.8528,-1.854,-1.8644,-1.8824,-1.8972,-1.9028,-1.912,-1.9104,-1.9152,-1.9184,-1.922,-1.9224,-1.9248,-1.9312,-1.9296,-1.9308,-1.9328,-1.9336,-1.9352,-1.936,-1.9364,-1.9376,-1.9368,-1.938,-1.9388,-1.9388,-1.94,-1.9408,-1.9404
-0.0772,-0.1048,-0.1144,-0.098,-0.1228,-0.136,-0.0956,-0.1492,-0.1508,-0.1504,-0.1472,-0.1592,-0.172,-0.1768,-0.1688,-0.1912,-0.192,-0.2044,-0.2136,-0.2016,-0.242,-0.2124,-0.254,-0.2292,-0.2264,-0.2444,-0.2692,-0.2864,-0.2924,-0.3016,-0.3288,-0.31,-0.3088,-0.3528,-0.3728,-0.38,-0.3984,-0.414,-0.4468,-0.4364,-0.4816,-0.512,-0.5232,-0.5632,-0.5876,-0.6172,-0.674,-0.6556,-0.674,-0.6968,-0.7352,-0.8128,-0.8332,-0.9332,-1.004,-1.0444,-1.09,-1.18,-1.2876,-1.3108,-1.3812,-1.4672,-1.5436,-1.6072,-1.6444,-1.6788,-1.7424,-1.7728,-1.8076,-1.8204,-1.82,-1.8396,-1.8652,-1.8688,-1.8788,-1.8912,-1.8816,-1.8976,-1.9052,-1.9068,-1.906,-1.9132,-1.918,-1.9228,-1.9256,-1.9304,-1.9336,-1.9384,-1.9412,-1.9428,-1.9448,-1.9448,-1.9456,-1.9456,-1.9476,-1.9472,-1.9476,-1.948,-1.9484,-1.9488
-0.1084,-0.1152,-0.0808,-0.1072,-0.112,-0.1272,-0.1108,-0.1272,-0.12,-0.1284,-0.166,-0.164,-0.1668,-0.1504,-0.176,-0.17,-0.184,-0.192,-0.2048,-0.2392,-0.2052,-0.2388,-0.2444,-0.234,-0.2576,-0.2476,-0.2596,-0.2696,-0.3324,-0.2964,-0.3136,-0.3328,-0.34,-0.3612,-0.3704,-0.3796,-0.3944,-0.4464,-0.432,-0.4612,-0.4836,-0.5108,-0.5352,-0.6008,-0.5912,-0.5976,-0.646,-0.6508,-0.7184,-0.7348,-0.8016,-0.7936,-0.8956,-0.8988,-0.9872,-1.0388,-1.0868,-1.1636,-1.2568,-1.2996,-1.4084,-1.436,-1.5316,-1.5876,-1.6436,-1.6776,-1.6944,-1.7548,-1.7712,-1.7948,-1.8176,-1.8328,-1.8668,-1.872,-1.8816,-1.894,-1.8948,-1.8988,-1.9076,-1.91,-1.9148,-1.9184,-1.9208,-1.9296,-1.9308,-1.9308,-1.9336,-1.9332,-1.9344,-1.9352,-1.9352,-1.9364,-1.9368,-1.9368,-1.9372,-1.9376,-1.9376,-1.938,-1.9388,-1.9392
-0.088,-0.1036,-0.092,-0.1052,-0.1192,-0.118,-0.1336,-0.1648,-0.146,-0.142,-0.1552,-0.1444,-0.1424,-0.154,-0.1636,-0.1664,-0.1884,-0.1988,-0.188,-0.214,-0.2244,-0.2224,-0.2472,-0.2508,-0.2624,-0.27,-0.2552,-0.2784,-0.2984,-0.3228,-0.2908,-0.3056,-0.3292,-0.362,-0.3796,-0.4016,-0.4228,-0.4112,-0.4328,-0.452,-0.4748,-0.4616,-0.5364,-0.5716,-0.5968,-0.5756,-0.6432,-0.6584,-0.708,-0.7756,-0.7564,-0.8192,-0.8908,-0.9076,-0.9512,-1.0292,-1.1224,-1.184,-1.264,-1.3744,-1.3956,-1.4648,-1.5456,-1.5972,-1.6508,-1.7,-1.7416,-1.754,-1.7932,-1.8012,-1.8336,-1.8456,-1.8564,-1.8672,-1.8764,-1.8808,-1.894,-1.8992,-1.9076,-1.9088,-1.9156,-1.9212,-1.9232,-1.9284,-1.928,-1.9296,-1.9328,-1.9336,-1.9348,-1.9392,-1.9404,-1.9404,-1.9408,-1.942,-1.944,-1.9448,-1.9456,-1.9472,-1.9488,-1.9492
-0.1092,-0.1064,-0.1152,-0.118,-0.0872,-0.1228,-0.176,-0.1372,-0.138,-0.1248,-0.1492,-0.1644,-0.1388,-0.1604,-0.1596,-0.188,-0.1744,-0.2248,-0.2176,-0.1952,-0.2148,-0.2048,-0.2192,-0.2136,-0.2504,-0.288,-0.258,-0.272,-0.276,-0.3112,-0.3412,-0.304,-0.3428,-0.3672,-0.3604,-0.4088,-0.3972,-0.4428,-0.4476,-0.4704,-0.4984,-0.5104,-0.544,-0.5352,-0.5568,-0.5868,-0.6392,-0.6708,-0.6872,-0.7372,-0.8116,-0.796,-0.8852,-0.9088,-1.0016,-1.0316,-1.09,-1.186,-1.25,-1.2904,-1.392,-1.4512,-1.498,-1.5584,-1.6104,-1.666,-1.7188,-1.7388,-1.7812,-1.8096,-1.83,-1.8408,-1.864,-1.8744,-1.8696,-1.8876,-1.898,-1.9028,-1.9104,-1.9148,-1.924,-1.928,-1.9336,-1.9332,-1.9364,-1.938,-1.944,-1.9432,-1.9448,-1.946,-1.9464,-1.9464,-1.9472,-1.9492,-1.9512,-1.9512,-1.952,-1.9524,-1.9524,-1.9524
-0.1016,-0.0804,-0.0688,-0.1124,-0.1128,-0.1168,-0.1376,-0.138,-0.15,-0.1552,-0.1936,-0.1564,-0.1568,-0.1496,-0.166,-0.1656,-0.178,-0.1936,-0.172,-0.2188,-0.2208,-0.2196,-0.2232,-0.2468,-0.2496,-0.2592,-0.2664,-0.2832,-0.2804,-0.3304,-0.332,-0.3348,-0.346,-0.3588,-0.3712,-0.3944,-0.3996,-0.412,-0.4428,-0.4932,-0.4852,-0.5172,-0.5228,-0.5792,-0.564,-0.6556,-0.6392,-0.672,-0.6988,-0.7428,-0.7648,-0.8464,-0.8716,-0.9304,-0.9908,-1.0452,-1.102,-1.2052,-1.2308,-1.2916,-1.374,-1.4168,-1.5452,-1.6208,-1.6628,-1.7352,-1.7364,-1.7692,-1.8248,-1.84,-1.8384,-1.8596,-1.8812,-1.8784,-1.8868,-1.8968,-1.9,-1.9036,-1.912,-1.9184,-1.9228,-1.9196,-1.9272,-1.928,-1.93,-1.93,-1.9324,-1.9348,-1.936,-1.9352,-1.9364,-1.938,-1.9392,-1.9392,-1.9408,-1.9412,-1.9424,-1.942,-1.9428,-1.944
-0.092,-0.1052,-0.1124,-0.0832,-0.122,-0.1148,-0.14,-0.152,-0.1276,-0.1532,-0.1136,-0.152,-0.1424,-0.1676,-0.1836,-0.1952,-0.1884,-0.222,-0.1908,-0.2072,-0.2232,-0.21,-0.2224,-0.2388,-0.25,-0.266,-0.2864,-0.2912,-0.3064,-0.3152,-0.3324,-0.334,-0.3396,-0.3408,-0.3512,-0.3828,-0.4048,-0.4304,-0.4368,-0.4272,-0.4756,-0.5132,-0.5016,-0.552,-0.5808,-0.602,-0.5984,-0.652,-0.6796,-0.7508,-0.7564,-0.8192,-0.8644,-0.8856,-0.9772,-1.0204,-1.0836,-1.1716,-1.2588,-1.272,-1.3868,-1.4572,-1.504,-1.5972,-1.6168,-1.6724,-1.692,-1.7448,-1.7792,-1.8088,-1.8332,-1.8396,-1.8488,-1.8728,-1.8728,-1.8788,-1.8932,-1.8964,-1.898,-1.8964,-1.91,-1.9076,-1.9092,-1.9112,-1.912,-1.918,-1.9188,-1.9188,-1.9208,-1.9216,-1.9228,-1.924,-1.9248,-1.9252,-1.9264,-1.9264,-1.9276,-1.9272,-1.928,-1.9288
-0.0928,-0.084,-0.1196,-0.0796,-0.1128,-0.1052,-0.1152,-0.1484,-0.1224,-0.158,-0.1524,-0.1388,-0.1576,-0.1588,-0.1588,-0.1728,-0.1896,-0.1704,-0.194,-0.2076,-0.2256,-0.1988,-0.2288,-0.234,-0.2864,-0.2544,-0.2584,-0.2552,-0.2528,-0.3108,-0.2948,-0.3272,-0.35,-0.3548,-0.3848,-0.3644,-0.41,-0.4388,-0.4556,-0.464,-0.4628,-0.4892,-0.5388,-0.5456,-0.5692,-0.6112,-0.656,-0.6636,-0.71,-0.728,-0.7992,-0.8332,-0.8496,-0.9172,-0.9636,-0.9988,-1.0896,-1.1592,-1.2536,-1.3388,-1.3936,-1.48,-1.5652,-1.5892,-1.6384,-1.6776,-1.7296,-1.728,-1.7728,-1.8104,-1.82,-1.834,-1.8556,-1.8616,-1.862,-1.8828,-1.8872,-1.8952,-1.9032,-1.906,-1.9116,-1.9196,-1.924,-1.9252,-1.9296,-1.9276,-1.9288,-1.9312,-1.9312,-1.934,-1.9352,-1.9356,-1.9356,-1.938,-1.94,-1.9404,-1.9416,-1.9424,-1.9424,-1.9432
-0.0844,-0.1168,-0.1004,-0.1,-0.11,-0.1188,-0.1344,-0.1196,-0.13,-0.108,-0.1656,-0.1436,-0.1632,-0.178,-0.1616,-0.1632,-0.1828,-0.1736,-0.2408,-0.1832,-0.1744,-0.2068,-0.244,-0.2356,-0.2508,-0.26,-0.2772,-0.2936,-0.2936,-0.3268,-0.2984,-0.3052,-0.3372,-0.3604,-0.3988,-0.3884,-0.4136,-0.4216,-0.4412,-0.468,-0.4988,-0.4932,-0.5068,-0.5488,-0.5712,-0.6172,-0.6496,-0.6984,-0.6728,-0.7124,-0.776,-0.8552,-0.8224,-0.9276,-0.9792,-1.0516,-1.0936,-1.1176,-1.2232,-1.2876,-1.3732,-1.444,-1.5384,-1.5996,-1.638,-1.6648,-1.7116,-1.748,-1.7836,-1.7908,-1.8144,-1.8352,-1.852,-1.8596,-1.8704,-1.8804,-1.8828,-1.8948,-1.8972,-1.9048,-1.9088,-1.9128,-1.9144,-1.9164,-1.9212,-1.922,-1.9248,-1.928,-1.9304,-1.9328,-1.9332,-1.9336,-1.9356,-1.9376,-1.9372,-1.94,-1.9396,-1.9432,-1.944,-1.9452
-0.1028,-0.1012,-0.1056,-0.0816,-0.114,-0.1292,-0.1224,-0.1468,-0.1284,-0.1256,-0.17,-0.14,-0.1788,-0.1856,-0.1796,-0.1744,-0.196,-0.1756,-0.2136,-0.2172,-0.2224,-0.24,-0.2228,-0.2504,-0.2404,-0.2704,-0.2756,-0.2924,-0.3044,-0.2884,-0.3156,-0.3284,-0.3348,-0.3424,-0.3556,-0.4096,-0.4024,-0.4436,-0.4304,-0.4408,-0.4876,-0.5004,-0.5236,-0.5468,-0.592,-0.5996,-0.6356,-0.688,-0.7048,-0.7416,-0.7812,-0.8128,-0.9168,-0.9408,-0.9848,-1.0336,-1.0952,-1.1968,-1.2304,-1.3432,-1.4196,-1.482,-1.5232,-1.5976,-1.666,-1.6916,-1.7372,-1.7592,-1.7848,-1.8096,-1.8172,-1.8396,-1.8552,-1.8628,-1.8744,-1.878,-1.8908,-1.8956,-1.896,-1.9012,-1.9032,-1.91,-1.91,-1.9136,-1.9148,-1.9184,-1.9176,-1.9168,-1.9212,-1.9216,-1.922,-1.9236,-1.924,-1.9248,-1.9256,-1.9256,-1.9256,-1.9256,-1.9264,-1.9264
