0.1,-0.05008,-0.05344,-0.05439999999999999,-0.044,-0.050559999999999994,-0.04416,-0.044,-0.02768,-0.04224,-0.0528,0.05471999999999999
0.1030722406522087,-0.08127999999999999,-0.08543999999999999,-0.09935999999999999,-0.10623999999999997,-0.09759999999999999,-0.09072,-0.07984,-0.08815999999999999,-0.0744,-0.08144,0.049920000000000006
0.10623886793066822,-0.10432000000000001,-0.09392,-0.1072,-0.10832000000000001,-0.10608,-0.11504,-0.1072,-0.10192000000000001,-0.10544,-0.09967999999999999,0.05776
0.10950278161968055,-0.11040000000000001,-0.10832,-0.12464,-0.09487999999999999,-0.09712,-0.1272,-0.11520000000000001,-0.08336,-0.09328,-0.10688,0.041760000000000005
0.11286697059189968,-0.10912,-0.11536000000000002,-0.10400000000000001,-0.11008,-0.10128000000000001,-0.1024,-0.1096,-0.10895999999999999,-0.09792,-0.11968000000000001,0.06848000000000001
0.11633451554534047,-0.10703999999999998,-0.12928,-0.12816,-0.1192,-0.1344,-0.12352,-0.11503999999999999,-0.11616,-0.10864,-0.12592,0.04944
0.11990859182447446,-0.12432000000000001,-0.12752,-0.11535999999999999,-0.12911999999999998,-0.11408,-0.12784,-0.11632,-0.10544,-0.12784,-0.12368000000000001,0.04352
0.12359247232799697,-0.12191999999999999,-0.13648000000000002,-0.13024,-0.13296000000000002,-0.12528,-0.12432000000000001,-0.13104,-0.11504,-0.1288,-0.13312,0.025759999999999998
0.1273895305059275,-0.1304,-0.12592,-0.12576000000000004,-0.12976,-0.13424,-0.11104,-0.13776000000000002,-0.13744,-0.1424,-0.12287999999999999,0.04048
0.13130324344878838,-0.12896,-0.14783999999999997,-0.12576,-0.12656,-0.13872,-0.14095999999999997,-0.12479999999999998,-0.13152,-0.13984000000000002,-0.12991999999999998,0.0472
0.13533719507169062,-0.13552000000000003,-0.1288,-0.12656,-0.1264,-0.13808,-0.14416,-0.13871999999999998,-0.15167999999999998,-0.12927999999999998,-0.12816,0.040799999999999996
0.1394950793962421,-0.14384,-0.1344,-0.15344000000000002,-0.13056,-0.136,-0.14832,-0.14048,-0.14032000000000003,-0.1264,-0.15024,0.026559999999999993
0.14378070393328424,-0.13856000000000002,-0.14528,-0.14496,-0.14272,-0.13792000000000001,-0.13232,-0.13152000000000003,-0.15248,-0.1376,-0.13968,0.032319999999999995
0.14819799316955445,-0.15008000000000002,-0.14176,-0.14559999999999998,-0.1496,-0.13696000000000003,-0.15296000000000004,-0.15455999999999998,-0.16,-0.15152000000000004,-0.16256,0.02544
0.15275099216146698,-0.15408,-0.14304,-0.16704,-0.14656,-0.15343999999999997,-0.15936,-0.14976,-0.15872000000000003,-0.15424,-0.14928000000000002,0.027680000000000003
0.15744387023930367,-0.12896000000000002,-0.15488000000000002,-0.16431999999999997,-0.15167999999999998,-0.15376,-0.1528,-0.16,-0.14015999999999998,-0.16048,-0.15664,0.02496
0.16228092482520629,-0.1704,-0.15328000000000003,-0.1392,-0.16624,-0.15344000000000002,-0.16672,-0.14064000000000002,-0.15120000000000003,-0.15631999999999996,-0.15104,0.02272
0.16726658536846653,-0.16704,-0.16671999999999998,-0.15712,-0.17296000000000003,-0.16399999999999998,-0.15743999999999997,-0.17231999999999997,-0.16752000000000003,-0.16368,-0.15311999999999998,0.022560000000000004
0.17240541740171791,-0.17328000000000002,-0.18016,-0.16384,-0.17872,-0.17663999999999996,-0.17104000000000003,-0.17744,-0.17632,-0.19007999999999997,-0.17072,0.022079999999999995
0.1777021267217436,-0.17648,-0.16848000000000002,-0.18560000000000001,-0.18544,-0.17951999999999996,-0.17248000000000002,-0.19248,-0.15888,-0.1816,-0.16655999999999999,0.022879999999999998
0.18316156369872838,-0.18144,-0.19600000000000004,-0.17264000000000002,-0.17792,-0.19568,-0.19104000000000002,-0.1872,-0.18944,-0.19648000000000002,-0.17824,0.02464
0.18878872771790187,-0.19712,-0.17664,-0.18016,-0.17808000000000004,-0.18080000000000002,-0.19584000000000001,-0.18832,-0.188,-0.19407999999999997,-0.18560000000000001,0.019839999999999997
0.19458877175763883,-0.20335999999999999,-0.20144,-0.20399999999999996,-0.184,-0.19376,-0.196,-0.1912,-0.20719999999999997,-0.192,-0.19647999999999996,0.0144
0.20056700710821065,-0.19744,-0.2,-0.1888,-0.19263999999999998,-0.20400000000000001,-0.18464000000000003,-0.1984,-0.20736,-0.20079999999999995,-0.18863999999999997,0.012640000000000002
